Zone,CH Num,CH Name,RX Freq,TX Freq,RX TS,TX TS,RX CC,TX CC,Type,Power,Bandwidth,RX Only,Contact Name,RX Group Name,Scan List Name,Alarm,Prompt,PCT,MSG Type,TX Policy,EAS,TX Tone Type,TX Tone,RX Tone Type,RX Tone,APRS CH,Relay Monitor,Relay Mode
Tennessee,17,Knoxville,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Knoxville,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,18,Greenevill,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Greenevill,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,19,Gallatin, ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Gallatin, ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,20,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,21,FDMR Tenne,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Tenne,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,22,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,23,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,24,Cleveland,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Cleveland,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,25,Maryville,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Maryville,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Tennessee,26,Southeast ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Southeast ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Texas,1,Texas,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Texas,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,2,Texas TAC,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Texas TAC,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,3,Texas Chat,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Texas Chat,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,4,North Texa,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,North Texa,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,5,South Texa,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,South Texa,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,6,West Texas,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,West Texas,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,7,Central Te,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Central Te,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,8,Southeast ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Southeast ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,9,Texas ARES,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Texas ARES,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,10,Amarillo W,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Amarillo W,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,11,Texas SkyW,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Texas SkyW,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,12,Texas ARES,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Texas ARES,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,13,San Antoni,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,San Antoni,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,14,SanAntonio,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,SanAntonio,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,15,Flower Mou,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Flower Mou,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,16,Lubbock Te,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Lubbock Te,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,17,Lubbock Te,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Lubbock Te,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,18,Liberty Hi,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Liberty Hi,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,19,TX So.Coas,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,TX So.Coas,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,20,Georgetown,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Georgetown,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,21,Georgetown,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Georgetown,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,22,Asherton,T,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Asherton,T,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,23,Eagle Pass,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Eagle Pass,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,24,Troy Texas,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Troy Texas,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,25,Crockett T,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Crockett T,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,26,Dripping S,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Dripping S,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,27,Brownsvill,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Brownsvill,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,28,Willis, TX,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Willis, TX,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,29,Texas A & ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Texas A & ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,30,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,31,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,32,FDMR Texas,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Texas,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Texas,33,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Utah,1,Utah,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Utah,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,2,Utah TAC,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Utah TAC,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,3,Utah Chat,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Utah Chat,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,4,Utah 76ers,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Utah 76ers,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,5,Northern U,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Northern U,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,6,Davis Utah,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Davis Utah,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,7,Northeast ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Northeast ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,8,Utah UORRT,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Utah UORRT,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,9,Utah Ragch,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Utah Ragch,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,10,Utah Ragch,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Utah Ragch,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,11,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,12,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,13,FDMR Utah,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Utah,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Utah,14,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Vermont,1,Vermont,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Vermont,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Vermont,2,Vermont TA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Vermont TA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Vermont,3,Arlington,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arlington,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Vermont,4,Florence, ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Florence, ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Vermont,5,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Vermont,6,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Vermont,7,FDMR Vermo,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Vermo,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Vermont,8,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Virginia,1,Virginia,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Virginia,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,2,Virginia T,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Virginia T,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,3,SW Virgini,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,SW Virgini,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,4,Richmond M,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Richmond M,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,5,VA ARES Em,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,VA ARES Em,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,6,Shenandoah,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Shenandoah,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,7,Tidewater,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Tidewater,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,8,VA Peninsu,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,VA Peninsu,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,9,Pungoteagu,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Pungoteagu,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,10,Fancy Gap,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Fancy Gap,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,11,Vienna Vir,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Vienna Vir,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,12,Mtn Lake, ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Mtn Lake, ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,13,Roanoke, V,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Roanoke, V,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,14,Vienna, VA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Vienna, VA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,15,Haymarket,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Haymarket,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,16,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,17,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,18,FDMR Virgi,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Virgi,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,19,FDMR Piedm,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Piedm,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Virginia,20,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Washington,1,Washington,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Washington,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,2,WA PNW-Wes,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,WA PNW-Wes,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,3,WA Olympic,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,WA Olympic,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,4,WA QRM Net,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,WA QRM Net,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,5,Seattle, W,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Seattle, W,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,6,Spokane, W,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Spokane, W,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,7,Silverdale,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Silverdale,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,8,Washington,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Washington,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,9,WA ARES TA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,WA ARES TA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,10,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,11,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,12,FDMR Washi,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Washi,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,13,FDMR WA-PN,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR WA-PN,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,14,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Washington,15,DMR+ QN Ma,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,DMR+ QN Ma,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

West Virgi,1,West Virgi,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,West Virgi,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
West Virgi,2,WV TAC,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,WV TAC,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
West Virgi,3,WV ARES,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,WV ARES,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
West Virgi,4,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
West Virgi,5,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
West Virgi,6,FDMR WV,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR WV,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
West Virgi,7,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Wisconsin,1,Wisconsin,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Wisconsin,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
